Machinename quartz Date 2019-08-02 15:06:37.213476 Discretization Type sdm_ld fem_unlump Parallel run F,,,,,,,,,,,,,,,,,,
Nx,Ny,Nz,Nm,Ng,Np,Px,Py,Pz,Ax,Ay,Az,Ami,Ag,Scattering Moments,Overall Time,Sweep Time,Grind Time,Over All Memory
8,8,8,168,27,1,1,1,1,1,4,2,3,27,1,3.56,3.1,33.370191,99
8,8,8,168,27,1,1,1,1,1,4,2,7,27,1,3.08,2.64,28.418485,89
8,8,8,168,27,1,1,1,1,1,4,2,21,27,1,3.17,2.71,29.172006,85
8,8,8,168,27,1,1,1,1,1,4,4,1,27,1,4.7,4.2,45.211227,122
8,8,8,168,27,1,1,1,1,1,4,4,3,27,1,3.46,3,32.293733,94
8,8,8,168,27,1,1,1,1,1,4,4,7,27,1,3.04,2.6,27.987902,86
8,8,8,168,27,1,1,1,1,1,4,4,21,27,1,2.87,2.43,26.157924,84
8,8,8,168,27,1,1,1,1,1,4,8,1,27,1,4.58,4.07,43.811832,115
8,8,8,168,27,1,1,1,1,1,4,8,3,27,1,3.77,3.29,35.415461,92
8,8,8,168,27,1,1,1,1,1,4,8,7,27,1,3.02,2.58,27.772611,86
8,8,8,168,27,1,1,1,1,1,4,8,21,27,1,2.86,2.42,26.050278,84
8,8,8,168,27,1,1,1,1,1,8,1,1,27,1,4.98,4.46,48.010017,142
8,8,8,168,27,1,1,1,1,1,8,1,3,27,1,3.53,3.08,33.1549,100
8,8,8,168,27,1,1,1,1,1,8,1,7,27,1,3.51,3.01,32.401379,89
8,8,8,168,27,1,1,1,1,1,8,1,21,27,1,2.85,2.43,26.157924,85
8,8,8,168,27,1,1,1,1,1,8,2,1,27,1,4.7,4.2,45.211227,124
8,8,8,168,27,1,1,1,1,1,8,2,3,27,1,3.45,3,32.293733,94
8,8,8,168,27,1,1,1,1,1,8,2,7,27,1,3.04,2.6,27.987902,87
8,8,8,168,27,1,1,1,1,1,8,2,21,27,1,2.85,2.42,26.050278,84
8,8,8,168,27,1,1,1,1,1,8,4,1,27,1,4.61,4.1,44.134769,115
8,8,8,168,27,1,1,1,1,1,8,4,3,27,1,3.42,2.96,31.86315,92
8,8,8,168,27,1,1,1,1,1,8,4,7,27,1,3.03,2.59,27.880257,85
8,8,8,168,27,1,1,1,1,1,8,4,21,27,1,2.86,2.43,26.157924,84
8,8,8,168,27,1,1,1,1,1,8,8,1,27,1,4.51,3.99,42.950666,110
8,8,8,168,27,1,1,1,1,1,8,8,3,27,1,3.39,2.94,31.647859,90
8,8,8,168,27,1,1,1,1,1,8,8,7,27,1,3.09,2.64,28.418485,85
8,8,8,168,27,1,1,1,1,1,8,8,21,27,1,2.84,2.41,25.942633,84
8,8,8,168,27,1,1,1,1,2,1,1,1,27,1,6.15,5.63,60.604573,229
8,8,8,168,27,1,1,1,1,2,1,1,3,27,1,4,3.53,37.99896,124
8,8,8,168,27,1,1,1,1,2,1,1,7,27,1,3.26,2.83,30.463755,101
8,8,8,168,27,1,1,1,1,2,1,1,21,27,1,2.93,2.5,26.911445,90
8,8,8,168,27,1,1,1,1,2,1,2,1,27,1,5.45,4.93,53.069369,170
8,8,8,168,27,1,1,1,1,2,1,2,3,27,1,3.72,3.26,35.092524,107
8,8,8,168,27,1,1,1,1,2,1,2,7,27,1,3.15,2.71,29.172006,93
8,8,8,168,27,1,1,1,1,2,1,2,21,27,1,2.89,2.46,26.480861,86
8,8,8,168,27,1,1,1,1,2,1,4,1,27,1,4.95,4.43,47.68708,140
8,8,8,168,27,1,1,1,1,2,1,4,3,27,1,3.54,3.09,33.262545,99
8,8,8,168,27,1,1,1,1,2,1,4,7,27,1,3.11,2.64,28.418485,89
8,8,8,168,27,1,1,1,1,2,1,4,21,27,1,2.86,2.43,26.157924,85
8,8,8,168,27,1,1,1,1,2,1,8,1,27,1,4.73,4.22,45.426518,124
8,8,8,168,27,1,1,1,1,2,1,8,3,27,1,3.45,3,32.293733,94
8,8,8,168,27,1,1,1,1,2,1,8,7,27,1,3.41,2.94,31.647859,87
8,8,8,168,27,1,1,1,1,2,1,8,21,27,1,2.86,2.42,26.050278,84
8,8,8,168,27,1,1,1,1,2,2,1,1,27,1,5.43,4.91,52.854077,170
8,8,8,168,27,1,1,1,1,2,2,1,3,27,1,3.74,3.28,35.307815,107
8,8,8,168,27,1,1,1,1,2,2,1,7,27,1,3.16,2.72,29.279652,93
8,8,8,168,27,1,1,1,1,2,2,1,21,27,1,2.9,2.47,26.588507,86
8,8,8,168,27,1,1,1,1,2,2,2,1,27,1,5.23,4.7,50.593516,138
8,8,8,168,27,1,1,1,1,2,2,2,3,27,1,3.55,3.09,33.262545,98
8,8,8,168,27,1,1,1,1,2,2,2,7,27,1,3.08,2.64,28.418485,89
8,8,8,168,27,1,1,1,1,2,2,2,21,27,1,2.9,2.46,26.480861,85
8,8,8,168,27,1,1,1,1,2,2,4,1,27,1,4.71,4.2,45.211227,122
8,8,8,168,27,1,1,1,1,2,2,4,3,27,1,3.45,3,32.293733,93
8,8,8,168,27,1,1,1,1,2,2,4,7,27,1,3.3,2.83,30.463755,86
8,8,8,168,27,1,1,1,1,2,2,4,21,27,1,2.84,2.41,25.942633,85
8,8,8,168,27,1,1,1,1,2,2,8,1,27,1,4.61,4.09,44.027123,114
8,8,8,168,27,1,1,1,1,2,2,8,3,27,1,3.42,2.96,31.86315,92
8,8,8,168,27,1,1,1,1,2,2,8,7,27,1,3.02,2.58,27.772611,85
8,8,8,168,27,1,1,1,1,2,2,8,21,27,1,2.86,2.42,26.050278,84
8,8,8,168,27,1,1,1,1,2,4,1,1,27,1,4.98,4.46,48.010017,140
8,8,8,168,27,1,1,1,1,2,4,1,3,27,1,3.56,3.11,33.477837,98
8,8,8,168,27,1,1,1,1,2,4,1,7,27,1,3.09,2.65,28.526131,89
8,8,8,168,27,1,1,1,1,2,4,1,21,27,1,2.86,2.43,26.157924,85
8,8,8,168,27,1,1,1,1,2,4,2,1,27,1,4.83,4.31,46.39533,122
8,8,8,168,27,1,1,1,1,2,4,2,3,27,1,3.46,3,32.293733,93
8,8,8,168,27,1,1,1,1,2,4,2,7,27,1,3.04,2.6,27.987902,86
8,8,8,168,27,1,1,1,1,2,4,2,21,27,1,2.85,2.42,26.050278,85
8,8,8,168,27,1,1,1,1,2,4,4,1,27,1,4.59,4.08,43.919478,113
8,8,8,168,27,1,1,1,1,2,4,4,3,27,1,3.41,2.96,31.86315,91
8,8,8,168,27,1,1,1,1,2,4,4,7,27,1,3.03,2.59,27.880257,85
8,8,8,168,27,1,1,1,1,2,4,4,21,27,1,3.11,2.65,28.526131,84
8,8,8,168,27,1,1,1,1,2,4,8,1,27,1,4.5,3.97,42.735374,109
8,8,8,168,27,1,1,1,1,2,4,8,3,27,1,3.4,2.94,31.647859,90
8,8,8,168,27,1,1,1,1,2,4,8,7,27,1,3.03,2.59,27.880257,85
8,8,8,168,27,1,1,1,1,2,4,8,21,27,1,2.85,2.42,26.050278,84
8,8,8,168,27,1,1,1,1,2,8,1,1,27,1,4.78,4.27,45.964747,124
8,8,8,168,27,1,1,1,1,2,8,1,3,27,1,3.64,3.17,34.123712,94
8,8,8,168,27,1,1,1,1,2,8,1,7,27,1,3.04,2.6,27.987902,87
8,8,8,168,27,1,1,1,1,2,8,1,21,27,1,2.85,2.42,26.050278,84
8,8,8,168,27,1,1,1,1,2,8,2,1,27,1,4.61,4.1,44.134769,114
8,8,8,168,27,1,1,1,1,2,8,2,3,27,1,3.42,2.97,31.970796,92
8,8,8,168,27,1,1,1,1,2,8,2,7,27,1,3.03,2.58,27.772611,85
8,8,8,168,27,1,1,1,1,2,8,2,21,27,1,3.03,2.58,27.772611,84
8,8,8,168,27,1,1,1,1,2,8,4,1,27,1,4.52,3.99,42.950666,109
8,8,8,168,27,1,1,1,1,2,8,4,3,27,1,3.4,2.94,31.647859,90
8,8,8,168,27,1,1,1,1,2,8,4,7,27,1,3.03,2.59,27.880257,85
8,8,8,168,27,1,1,1,1,2,8,4,21,27,1,2.85,2.42,26.050278,84
8,8,8,168,27,1,1,1,1,2,8,8,1,27,1,4.63,4.08,43.919478,106
8,8,8,168,27,1,1,1,1,2,8,8,3,27,1,3.41,2.95,31.755505,89
8,8,8,168,27,1,1,1,1,2,8,8,7,27,1,3.03,2.59,27.880257,84
8,8,8,168,27,1,1,1,1,2,8,8,21,27,1,2.84,2.41,25.942633,84
8,8,8,168,27,1,1,1,1,4,1,1,1,27,1,5.5,4.99,53.715243,172
8,8,8,168,27,1,1,1,1,4,1,1,3,27,1,3.8,3.34,35.95369,108
8,8,8,168,27,1,1,1,1,4,1,1,7,27,1,3.16,2.72,29.279652,93
8,8,8,168,27,1,1,1,1,4,1,1,21,27,1,2.9,2.46,26.480861,87
8,8,8,168,27,1,1,1,1,4,1,2,1,27,1,4.97,4.45,47.902371,140
8,8,8,168,27,1,1,1,1,4,1,2,3,27,1,3.56,3.1,33.370191,99
8,8,8,168,27,1,1,1,1,4,1,2,7,27,1,3.09,2.66,28.633777,89
8,8,8,168,27,1,1,1,1,4,1,2,21,27,1,2.87,2.44,26.26557,85
8,8,8,168,27,1,1,1,1,4,1,4,1,27,1,4.85,4.34,46.718268,122
8,8,8,168,27,1,1,1,1,4,1,4,3,27,1,3.46,3.01,32.401379,94
8,8,8,168,27,1,1,1,1,4,1,4,7,27,1,3.06,2.62,28.203194,86
8,8,8,168,27,1,1,1,1,4,1,4,21,27,1,2.87,2.43,26.157924,84
8,8,8,168,27,1,1,1,1,4,1,8,1,27,1,4.61,4.11,44.242415,115
8,8,8,168,27,1,1,1,1,4,1,8,3,27,1,3.42,2.97,31.970796,92
8,8,8,168,27,1,1,1,1,4,1,8,7,27,1,3.02,2.58,27.772611,85
8,8,8,168,27,1,1,1,1,4,1,8,21,27,1,2.85,2.41,25.942633,84
8,8,8,168,27,1,1,1,1,4,2,1,1,27,1,5,4.48,48.225309,140
8,8,8,168,27,1,1,1,1,4,2,1,3,27,1,3.58,3.12,33.585483,98
8,8,8,168,27,1,1,1,1,4,2,1,7,27,1,3.25,2.79,30.033172,89
8,8,8,168,27,1,1,1,1,4,2,1,21,27,1,2.88,2.44,26.26557,85
8,8,8,168,27,1,1,1,1,4,2,2,1,27,1,4.76,4.24,45.64181,122
8,8,8,168,27,1,1,1,1,4,2,2,3,27,1,3.47,3.02,32.509025,93
8,8,8,168,27,1,1,1,1,4,2,2,7,27,1,3.05,2.61,28.095548,86
8,8,8,168,27,1,1,1,1,4,2,2,21,27,1,2.86,2.43,26.157924,85
8,8,8,168,27,1,1,1,1,4,2,4,1,27,1,4.61,4.09,44.027123,113
8,8,8,168,27,1,1,1,1,4,2,4,3,27,1,3.42,2.97,31.970796,91
8,8,8,168,27,1,1,1,1,4,2,4,7,27,1,3.03,2.6,27.987902,85
8,8,8,168,27,1,1,1,1,4,2,4,21,27,1,2.86,2.43,26.157924,84
8,8,8,168,27,1,1,1,1,4,2,8,1,27,1,4.53,4,43.058311,109
8,8,8,168,27,1,1,1,1,4,2,8,3,27,1,3.4,2.94,31.647859,90
8,8,8,168,27,1,1,1,1,4,2,8,7,27,1,3.06,2.62,28.203194,85
8,8,8,168,27,1,1,1,1,4,2,8,21,27,1,2.85,2.42,26.050278,85
8,8,8,168,27,1,1,1,1,4,4,1,1,27,1,4.82,4.31,46.39533,122
8,8,8,168,27,1,1,1,1,4,4,1,3,27,1,3.49,3.03,32.616671,94
8,8,8,168,27,1,1,1,1,4,4,1,7,27,1,3.05,2.61,28.095548,86
8,8,8,168,27,1,1,1,1,4,4,1,21,27,1,2.87,2.44,26.26557,84
8,8,8,168,27,1,1,1,1,4,4,2,1,27,1,4.72,4.2,45.211227,113
8,8,8,168,27,1,1,1,1,4,4,2,3,27,1,3.42,2.97,31.970796,91
8,8,8,168,27,1,1,1,1,4,4,2,7,27,1,3.04,2.6,27.987902,85
8,8,8,168,27,1,1,1,1,4,4,2,21,27,1,2.86,2.43,26.157924,84
8,8,8,168,27,1,1,1,1,4,4,4,1,27,1,4.55,4.01,43.165957,109
8,8,8,168,27,1,1,1,1,4,4,4,3,27,1,3.41,2.95,31.755505,90
8,8,8,168,27,1,1,1,1,4,4,4,7,27,1,3.12,2.67,28.741423,85
8,8,8,168,27,1,1,1,1,4,4,4,21,27,1,2.89,2.45,26.373216,84
8,8,8,168,27,1,1,1,1,4,4,8,1,27,1,4.53,3.98,42.84302,106
8,8,8,168,27,1,1,1,1,4,4,8,3,27,1,3.4,2.94,31.647859,89
8,8,8,168,27,1,1,1,1,4,4,8,7,27,1,3.04,2.59,27.880257,84
8,8,8,168,27,1,1,1,1,4,4,8,21,27,1,2.92,2.48,26.696153,84
8,8,8,168,27,1,1,1,1,4,8,1,1,27,1,4.68,4.16,44.780644,115
8,8,8,168,27,1,1,1,1,4,8,1,3,27,1,3.44,2.98,32.078442,92
8,8,8,168,27,1,1,1,1,4,8,1,7,27,1,3.04,2.6,27.987902,86
8,8,8,168,27,1,1,1,1,4,8,1,21,27,1,2.85,2.42,26.050278,84
8,8,8,168,27,1,1,1,1,4,8,2,1,27,1,4.57,4.04,43.488894,109
8,8,8,168,27,1,1,1,1,4,8,2,3,27,1,3.44,2.98,32.078442,90
8,8,8,168,27,1,1,1,1,4,8,2,7,27,1,3.03,2.59,27.880257,85
8,8,8,168,27,1,1,1,1,4,8,2,21,27,1,2.85,2.42,26.050278,84
8,8,8,168,27,1,1,1,1,4,8,4,1,27,1,4.54,3.99,42.950666,106
8,8,8,168,27,1,1,1,1,4,8,4,3,27,1,3.41,2.95,31.755505,89
8,8,8,168,27,1,1,1,1,4,8,4,7,27,1,3.05,2.61,28.095548,84
8,8,8,168,27,1,1,1,1,4,8,4,21,27,1,2.84,2.41,25.942633,84
8,8,8,168,27,1,1,1,1,4,8,8,1,27,1,4.79,4.19,45.103581,105
8,8,8,168,27,1,1,1,1,4,8,8,3,27,1,3.43,2.96,31.86315,88
8,8,8,168,27,1,1,1,1,4,8,8,7,27,1,3.02,2.58,27.772611,84
8,8,8,168,27,1,1,1,1,4,8,8,21,27,1,2.85,2.42,26.050278,84
8,8,8,168,27,1,1,1,1,8,1,1,1,27,1,4.99,4.47,48.117663,142
8,8,8,168,27,1,1,1,1,8,1,1,3,27,1,3.83,3.35,36.061336,100
8,8,8,168,27,1,1,1,1,8,1,1,7,27,1,3.08,2.64,28.418485,89
8,8,8,168,27,1,1,1,1,8,1,1,21,27,1,2.83,2.4,25.834987,85
8,8,8,168,27,1,1,1,1,8,1,2,1,27,1,4.75,4.24,45.64181,124
8,8,8,168,27,1,1,1,1,8,1,2,3,27,1,3.46,3.01,32.401379,94
8,8,8,168,27,1,1,1,1,8,1,2,7,27,1,3.21,2.76,29.710235,87
8,8,8,168,27,1,1,1,1,8,1,2,21,27,1,2.84,2.41,25.942633,84
8,8,8,168,27,1,1,1,1,8,1,4,1,27,1,4.62,4.11,44.242415,115
8,8,8,168,27,1,1,1,1,8,1,4,3,27,1,3.43,2.98,32.078442,92
8,8,8,168,27,1,1,1,1,8,1,4,7,27,1,3.03,2.59,27.880257,86
8,8,8,168,27,1,1,1,1,8,1,4,21,27,1,2.86,2.43,26.157924,84
8,8,8,168,27,1,1,1,1,8,1,8,1,27,1,4.95,4.4,47.364142,110
8,8,8,168,27,1,1,1,1,8,1,8,3,27,1,3.4,2.95,31.755505,90
8,8,8,168,27,1,1,1,1,8,1,8,7,27,1,3.03,2.59,27.880257,85
8,8,8,168,27,1,1,1,1,8,1,8,21,27,1,2.85,2.41,25.942633,84
8,8,8,168,27,1,1,1,1,8,2,1,1,27,1,4.81,4.3,46.287685,124
8,8,8,168,27,1,1,1,1,8,2,1,3,27,1,3.47,3.02,32.509025,94
8,8,8,168,27,1,1,1,1,8,2,1,7,27,1,3.24,2.78,29.925526,87
8,8,8,168,27,1,1,1,1,8,2,1,21,27,1,2.84,2.41,25.942633,84
8,8,8,168,27,1,1,1,1,8,2,2,1,27,1,4.66,4.14,44.565352,114
8,8,8,168,27,1,1,1,1,8,2,2,3,27,1,3.44,2.98,32.078442,92
8,8,8,168,27,1,1,1,1,8,2,2,7,27,1,3.02,2.58,27.772611,85
8,8,8,168,27,1,1,1,1,8,2,2,21,27,1,2.85,2.41,25.942633,84
8,8,8,168,27,1,1,1,1,8,2,4,1,27,1,4.6,4.07,43.811832,109
8,8,8,168,27,1,1,1,1,8,2,4,3,27,1,3.41,2.95,31.755505,90
8,8,8,168,27,1,1,1,1,8,2,4,7,27,1,3.03,2.59,27.880257,85
8,8,8,168,27,1,1,1,1,8,2,4,21,27,1,2.85,2.42,26.050278,84
8,8,8,168,27,1,1,1,1,8,2,8,1,27,1,4.52,3.96,42.627728,106
8,8,8,168,27,1,1,1,1,8,2,8,3,27,1,3.42,2.96,31.86315,89
8,8,8,168,27,1,1,1,1,8,2,8,7,27,1,3.03,2.59,27.880257,84
8,8,8,168,27,1,1,1,1,8,2,8,21,27,1,2.85,2.41,25.942633,84
8,8,8,168,27,1,1,1,1,8,4,1,1,27,1,4.71,4.19,45.103581,115
8,8,8,168,27,1,1,1,1,8,4,1,3,27,1,3.45,3,32.293733,92
8,8,8,168,27,1,1,1,1,8,4,1,7,27,1,3.04,2.6,27.987902,85
8,8,8,168,27,1,1,1,1,8,4,1,21,27,1,3.13,2.67,28.741423,84
8,8,8,168,27,1,1,1,1,8,4,2,1,27,1,4.54,4.02,43.273603,109
8,8,8,168,27,1,1,1,1,8,4,2,3,27,1,3.41,2.95,31.755505,90
8,8,8,168,27,1,1,1,1,8,4,2,7,27,1,3.03,2.6,27.987902,85
8,8,8,168,27,1,1,1,1,8,4,2,21,27,1,2.84,2.41,25.942633,84
8,8,8,168,27,1,1,1,1,8,4,4,1,27,1,4.54,3.99,42.950666,106
8,8,8,168,27,1,1,1,1,8,4,4,3,27,1,3.48,3.01,32.401379,89
8,8,8,168,27,1,1,1,1,8,4,4,7,27,1,3.04,2.6,27.987902,84
8,8,8,168,27,1,1,1,1,8,4,4,21,27,1,2.84,2.41,25.942633,84
8,8,8,168,27,1,1,1,1,8,4,8,1,27,1,4.53,3.96,42.627728,105
8,8,8,168,27,1,1,1,1,8,4,8,3,27,1,3.41,2.94,31.647859,88
8,8,8,168,27,1,1,1,1,8,4,8,7,27,1,3.03,2.59,27.880257,84
8,8,8,168,27,1,1,1,1,8,4,8,21,27,1,2.85,2.42,26.050278,84
8,8,8,168,27,1,1,1,1,8,8,1,1,27,1,4.96,4.41,47.471788,110
8,8,8,168,27,1,1,1,1,8,8,1,3,27,1,3.42,2.97,31.970796,90
8,8,8,168,27,1,1,1,1,8,8,1,7,27,1,3.05,2.6,27.987902,85
8,8,8,168,27,1,1,1,1,8,8,1,21,27,1,2.85,2.41,25.942633,84
8,8,8,168,27,1,1,1,1,8,8,2,1,27,1,4.54,3.98,42.84302,106
8,8,8,168,27,1,1,1,1,8,8,2,3,27,1,3.69,3.19,34.339003,89
8,8,8,168,27,1,1,1,1,8,8,2,7,27,1,3.05,2.6,27.987902,84
8,8,8,168,27,1,1,1,1,8,8,2,21,27,1,2.84,2.41,25.942633,84
8,8,8,168,27,1,1,1,1,8,8,4,1,27,1,4.55,3.98,42.84302,105
8,8,8,168,27,1,1,1,1,8,8,4,3,27,1,3.42,2.95,31.755505,88
8,8,8,168,27,1,1,1,1,8,8,4,7,27,1,3.26,2.8,30.140818,84
8,8,8,168,27,1,1,1,1,8,8,4,21,27,1,2.85,2.41,25.942633,84
8,8,8,168,27,1,1,1,1,8,8,8,1,27,1,4.57,4.04,43.488894,104
8,8,8,168,27,1,1,1,1,8,8,8,3,27,1,3.39,2.94,31.647859,88
8,8,8,168,27,1,1,1,1,8,8,8,7,27,1,3.03,2.59,27.880257,84
8,8,8,168,27,1,1,1,1,8,8,8,21,27,1,2.84,2.41,25.942633,85
8,8,8,168,1,1,1,1,1,1,1,1,1,1,9,4.66,4.39,1275.925409,279
8,8,8,168,1,1,1,1,1,1,1,1,3,1,9,1.77,1.57,456.310454,116
8,8,8,168,1,1,1,1,1,1,1,1,7,1,9,0.903,0.726,211.007254,59
8,8,8,168,1,1,1,1,1,1,1,1,21,1,9,0.576,0.407,118.291946,38
8,8,8,168,1,1,1,1,1,1,1,2,1,1,9,3.25,2.99,869.024368,171
8,8,8,168,1,1,1,1,1,1,1,2,3,1,9,1.26,1.06,308.082217,67
8,8,8,168,1,1,1,1,1,1,1,2,7,1,9,0.758,0.583,169.445219,44
8,8,8,168,1,1,1,1,1,1,1,2,21,1,9,0.541,0.373,108.410063,32
8,8,8,168,1,1,1,1,1,1,1,4,1,1,9,2.51,2.26,656.854539,114
8,8,8,168,1,1,1,1,1,1,1,4,3,1,9,1.02,0.833,242.10612,51
8,8,8,168,1,1,1,1,1,1,1,4,7,1,9,0.687,0.513,149.100167,36
8,8,8,168,1,1,1,1,1,1,1,4,21,1,9,0.509,0.342,99.400112,28
8,8,8,168,1,1,1,1,1,1,1,8,1,1,9,2.03,1.78,517.34561,84
8,8,8,168,1,1,1,1,1,1,1,8,3,1,9,0.94,0.752,218.563988,43
8,8,8,168,1,1,1,1,1,1,1,8,7,1,9,0.649,0.476,138.346354,32
8,8,8,168,1,1,1,1,1,1,1,8,21,1,9,0.499,0.333,96.784319,27
8,8,8,168,1,1,1,1,1,1,2,1,1,1,9,3.69,3.38,982.375372,171
8,8,8,168,1,1,1,1,1,1,2,1,3,1,9,1.27,1.07,310.988653,67
8,8,8,168,1,1,1,1,1,1,2,1,7,1,9,0.756,0.581,168.863932,44
8,8,8,168,1,1,1,1,1,1,2,1,21,1,9,0.538,0.369,107.247489,32
8,8,8,168,1,1,1,1,1,1,2,2,1,1,9,2.54,2.28,662.667411,112
8,8,8,168,1,1,1,1,1,1,2,2,3,1,9,1.04,0.851,247.337705,50
8,8,8,168,1,1,1,1,1,1,2,2,7,1,9,0.699,0.524,152.297247,36
8,8,8,168,1,1,1,1,1,1,2,2,21,1,9,0.519,0.349,101.434617,28
8,8,8,168,1,1,1,1,1,1,2,4,1,1,9,2.08,1.83,531.87779,82
8,8,8,168,1,1,1,1,1,1,2,4,3,1,9,0.952,0.761,221.179781,42
8,8,8,168,1,1,1,1,1,1,2,4,7,1,9,0.653,0.477,138.636998,32
8,8,8,168,1,1,1,1,1,1,2,4,21,1,9,0.586,0.404,117.420015,27
8,8,8,168,1,1,1,1,1,1,2,8,1,1,9,1.9,1.66,482.468378,66
8,8,8,168,1,1,1,1,1,1,2,8,3,1,9,0.909,0.719,208.972749,38
8,8,8,168,1,1,1,1,1,1,2,8,7,1,9,0.636,0.46,133.696057,30
8,8,8,168,1,1,1,1,1,1,2,8,21,1,9,0.494,0.327,95.040458,26
8,8,8,168,1,1,1,1,1,1,4,1,1,1,9,2.51,2.26,656.854539,114
8,8,8,168,1,1,1,1,1,1,4,1,3,1,9,1.04,0.845,245.593843,51
8,8,8,168,1,1,1,1,1,1,4,1,7,1,9,0.696,0.52,151.134673,36
8,8,8,168,1,1,1,1,1,1,4,1,21,1,9,0.516,0.345,100.272042,28
8,8,8,168,1,1,1,1,1,1,4,2,1,1,9,2.35,2.07,601.632254,82
8,8,8,168,1,1,1,1,1,1,4,2,3,1,9,0.959,0.77,223.795573,42
8,8,8,168,1,1,1,1,1,1,4,2,7,1,9,0.651,0.477,138.636998,32
8,8,8,168,1,1,1,1,1,1,4,2,21,1,9,0.505,0.335,97.365606,27
8,8,8,168,1,1,1,1,1,1,4,4,1,1,9,1.96,1.71,497.000558,65
8,8,8,168,1,1,1,1,1,1,4,4,3,1,9,0.92,0.731,212.460472,37
8,8,8,168,1,1,1,1,1,1,4,4,7,1,9,0.634,0.461,133.9867,30
8,8,8,168,1,1,1,1,1,1,4,4,21,1,9,0.494,0.328,95.331101,26
8,8,8,168,1,1,1,1,1,1,4,8,1,1,9,1.82,1.58,459.21689,57
8,8,8,168,1,1,1,1,1,1,4,8,3,1,9,0.892,0.702,204.031808,35
8,8,8,168,1,1,1,1,1,1,4,8,7,1,9,0.623,0.45,130.789621,29
8,8,8,168,1,1,1,1,1,1,4,8,21,1,9,0.486,0.321,93.296596,25
8,8,8,168,1,1,1,1,1,1,8,1,1,1,9,2.08,1.84,534.784226,84
8,8,8,168,1,1,1,1,1,1,8,1,3,1,9,0.955,0.766,222.632999,43
8,8,8,168,1,1,1,1,1,1,8,1,7,1,9,0.665,0.489,142.124721,32
8,8,8,168,1,1,1,1,1,1,8,1,21,1,9,0.505,0.338,98.237537,27
8,8,8,168,1,1,1,1,1,1,8,2,1,1,9,1.94,1.69,491.187686,66
8,8,8,168,1,1,1,1,1,1,8,2,3,1,9,0.91,0.723,210.135324,38
8,8,8,168,1,1,1,1,1,1,8,2,7,1,9,0.632,0.458,133.114769,30
8,8,8,168,1,1,1,1,1,1,8,2,21,1,9,0.496,0.327,95.040458,26
8,8,8,168,1,1,1,1,1,1,8,4,1,1,9,1.83,1.59,462.123326,57
8,8,8,168,1,1,1,1,1,1,8,4,3,1,9,0.887,0.698,202.869234,35
8,8,8,168,1,1,1,1,1,1,8,4,7,1,9,0.626,0.453,131.661551,29
8,8,8,168,1,1,1,1,1,1,8,4,21,1,9,0.49,0.323,93.877883,25
8,8,8,168,1,1,1,1,1,1,8,8,1,1,9,1.76,1.51,438.871838,53
8,8,8,168,1,1,1,1,1,1,8,8,3,1,9,0.865,0.674,195.893787,34
8,8,8,168,1,1,1,1,1,1,8,8,7,1,9,0.613,0.438,127.301897,28
8,8,8,168,1,1,1,1,1,1,8,8,21,1,9,0.485,0.318,92.424665,25
8,8,8,168,1,1,1,1,1,2,1,1,1,1,9,3.34,3.09,898.088728,171
8,8,8,168,1,1,1,1,1,2,1,1,3,1,9,1.25,1.06,308.082217,67
8,8,8,168,1,1,1,1,1,2,1,1,7,1,9,0.764,0.589,171.189081,44
8,8,8,168,1,1,1,1,1,2,1,1,21,1,9,0.539,0.37,107.538132,32
8,8,8,168,1,1,1,1,1,2,1,2,1,1,9,2.73,2.46,714.983259,112
8,8,8,168,1,1,1,1,1,2,1,2,3,1,9,1.05,0.858,249.37221,50
8,8,8,168,1,1,1,1,1,2,1,2,7,1,9,0.704,0.52,151.134673,36
8,8,8,168,1,1,1,1,1,2,1,2,21,1,9,0.518,0.35,101.72526,28
8,8,8,168,1,1,1,1,1,2,1,4,1,1,9,2.09,1.84,534.784226,82
8,8,8,168,1,1,1,1,1,2,1,4,3,1,9,0.953,0.764,222.051711,42
8,8,8,168,1,1,1,1,1,2,1,4,7,1,9,0.651,0.477,138.636998,32
8,8,8,168,1,1,1,1,1,2,1,4,21,1,9,0.497,0.33,95.912388,27
8,8,8,168,1,1,1,1,1,2,1,8,1,1,9,1.91,1.67,485.374814,66
8,8,8,168,1,1,1,1,1,2,1,8,3,1,9,0.913,0.726,211.007254,38
8,8,8,168,1,1,1,1,1,2,1,8,7,1,9,0.636,0.464,134.858631,30
8,8,8,168,1,1,1,1,1,2,1,8,21,1,9,0.492,0.326,94.749814,26
8,8,8,168,1,1,1,1,1,2,2,1,1,1,9,2.63,2.37,688.825335,112
8,8,8,168,1,1,1,1,1,2,2,1,3,1,9,1.06,0.868,252.278646,50
8,8,8,168,1,1,1,1,1,2,2,1,7,1,9,0.705,0.53,154.041109,36
8,8,8,168,1,1,1,1,1,2,2,1,21,1,9,0.521,0.351,102.015904,28
8,8,8,168,1,1,1,1,1,2,2,2,1,1,9,2.08,1.83,531.87779,80
8,8,8,168,1,1,1,1,1,2,2,2,3,1,9,0.954,0.76,220.889137,41
8,8,8,168,1,1,1,1,1,2,2,2,7,1,9,0.656,0.479,139.218285,32
8,8,8,168,1,1,1,1,1,2,2,2,21,1,9,0.505,0.333,96.784319,27
8,8,8,168,1,1,1,1,1,2,2,4,1,1,9,1.89,1.64,476.655506,65
